,samples,Sphingomonas1,Pseudomonas1,Caloribacterium1,Acetobacteraceae1,Pseudomonas2,Pseudomonas3,Massilia1,Pseudomonas4,Massilia2,Sphingomonas2,Xanthomonas,Pseudomonas5,Duganella1,Microbacteriaceae2,Microbacteriaceae1,Sphingomonas3,Geobacillus,Clavibacter,Pseudomonas6,Massilia3,Pedobacter1,Acetobacteraceae2,Anoxybacillus,Pseudomonas7,Sphingomonas4,Rhizobium1,Pseudaminobacter,Hyphomicrobium,Chryseobacterium1,Chryseobacterium2,Pedobacter2,Methylobacterium1,Planctomicrobium,Microbacteriaceae3,Sphingomonas5,Gaetbulimicrobium1,Microbacteriaceae4,Pseudomonas8,Gaetbulimicrobium2,Aureimonas,Sphingomonadaceae,Pseudomonas9,Puniceicoccus1,Massilia4,Polaromonas,Pseudomonas10,Janthinobacterium,Pseudomonas11,Acinetobacter,Pseudomonas12,Neorhizobium,Acetobacteraceae3,Pseudomonas13,Pseudomonas14,Methylobacterium2,Sphingomonas6,Rhodococcus,Escherichia,Chryseobacterium3,Puniceicoccus2,Flavobacterium,Sphingomonas7,Hymenobacter1,Sphingomonas8,Pedobacter3,Caloribacterium2,Sphingomonas9,Sphingomonas11,Persicirhabdus,Pseudomonas15,Pseudomonas29,Pseudomonas21,Pseudomonas24,Pseudomonas16,Massilia5,Sphingomonas10,Arthrobacter,Pseudomonas17,Sphingomonas12,Pseudomonas20,Comamonas,Pseudomonas19,Pseudomonas18,Brevundimonas,Sphingomonas13,Hymenobacter2,Pseudomonas22,Duganella2,Pseudomonas23,Hymenobacter3,Pseudomonas25,Rhizobium2,Staphylococcus,Sphingomonas14,Pseudomonas26,Devosia,Pseudomonas30,Pedobacter4,Acetobacteraceae4,Pseudomonas27,Pseudomonas28,Thermoproteus,Sphingomonas15,Lactococcus,Enterococcus,Sanguibacter,Ramlibacter1,Rhizobium3,Pedobacter5,Sphingomonas17,Pseudomonas35,Sphingomonas16,Sphingomonas18,Hymenobacter4,Pseudomonas32,Sphingomonas19,Epilithonimonas,Ramlibacter2,Sphingomonas21,Caloribacterium3,Pseudomonas31,Paenibacillus,Caloribacterium4,Pseudomonas33,Sphingomonas20,Caloribacterium5,Pseudomonas34,Caloribacterium6,Sphingomonas22,Methylobacterium3,Pseudomonas36,Cloacibacterium,Caloribacterium7,Caloribacterium8,Pseudomonas37,Caloribacterium9,Massilia6,Massilia7,Caloribacterium10,Massilia8,Sphingomonas23,Sphingomonas24,Methylobacterium4,Caloribacterium11,Caloribacterium12,Pseudomonas39,Microbacteriaceae5,Pseudomonas38,Sphingomonas25,Pseudomonas40,Sphingomonas26,Sphingomonas27,Phycisphaera,Caloribacterium13,Pseudomonas41,dataset.x,ROW_TOTALS,total,mtDNA,cpDNA,contam,prop_c,controls,sample_id,PNA,exclude,PlotNum,SubPlotTx,sp.id,PlotCond,sp.cond,SubPlot,txfull,LeafPos,SampType,DmgB,DmgC,DmgM,DmgS,herb.dmg,NDmgTypes,LeafCFU,logLeafCFU,LeafMTs,stem.tx
24,EL12_228,2661,55,232,0,0,7,4468,24,1831,2875,1,0,0,9,27,121,0,2,0,18,0,0,0,0,61,0,0,0,0,0,1,2,0,0,56,0,0,0,0,4,0,0,0,7,1,0,0,0,0,147,0,0,0,0,0,14,0,1,0,0,0,13,0,25,0,3,3,4,0,0,0,0,0,5,19,18,0,0,12,0,0,0,0,6,7,0,0,0,0,5,0,0,0,12,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,9,0,105,11,0,0,4,0,0,19,0,0,0,3,0,84,3,0,3,6,0,0,0,1,1,2,0,39,59,1,67,2,0,1,1,5,0,0,0,7,0,6,6,1,0,0,EL2012,13212,20214,5536,506,6042,0.298901751,0,EL12_228,1,0,40,C,40_C,JA,MOCK,C1,JAC,9,Whole Leaf,y,n,y,y,1,3,NA,NA,NA,MC
25,EL12_230,90,80,6,0,0,37,0,37,6,2,0,0,0,0,0,0,0,2834,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,15,0,0,2,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,EL2012,3161,6018,1464,1201,2665,0.442838152,0,EL12_230,1,0,40,C,40_C,JA,MOCK,D1,JAC,13,Whole Leaf,y,n,n,n,1,1,NA,NA,NA,MC
26,EL12_231,3902,186,585,0,0,7,1739,15,7,5,0,2,1,235,1947,132,0,0,0,2,0,0,1,0,85,0,0,0,0,0,0,0,0,5,0,0,38,2,0,0,0,2,0,1,8,18,0,0,0,65,0,0,0,2,0,27,0,0,0,0,0,15,0,26,0,7,23,12,1,0,1,1,0,1,0,18,0,2,22,0,0,1,0,0,15,0,1,0,0,0,0,0,0,12,6,0,0,0,0,0,2,4,15,0,0,0,0,0,0,7,0,0,17,0,1,4,0,0,34,3,1,0,2,0,0,1,0,2,6,0,1,0,5,3,2,5,0,26,1,41,4,0,0,1,6,0,49,0,11,0,5,4,3,1,1,EL2012,9451,11822,1077,443,1520,0.128573845,0,EL12_231,1,0,39,C,39_C,JA,MOCK,B1,JAC,8,Frag,y,n,n,n,1,1,50991.96689,4.707501764,5,MC
27,EL12_236,3124,399,52,0,1,16,71,1,4836,133,0,11,103,13,21,110,0,0,0,25,0,0,0,0,84,0,3,0,0,0,0,3,0,0,2,0,466,4,0,4,2,0,0,2,21,0,0,0,0,8,0,0,2,1,0,26,0,0,0,0,0,15,32,19,4,0,18,10,1,2,1,4,0,1,60,17,0,0,16,0,0,2,0,0,18,1,0,2,2,1,0,0,0,6,30,1,0,0,0,0,1,0,13,0,0,0,0,1,5,3,0,7,5,0,4,13,0,0,58,0,0,0,0,1,3,0,0,0,5,0,1,0,1,0,5,0,76,0,0,2,4,0,0,1,0,2,9,3,6,0,7,2,0,1,1,EL2012,10047,12015,525,526,1051,0.087473991,0,EL12_236,1,0,39,C,39_C,JA,MOCK,D1,JAC,9,Half Leaf,y,n,y,y,1,3,NA,NA,NA,MC
28,EL12_237,167,209,164,0,0,10,406,0,56,0,0,0,23,2,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,3,0,1,19,3,1,1,0,0,0,1,0,0,0,0,6,1,5,0,1,10,2,0,1,33,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,3,0,0,0,5,0,5,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,EL2012,1162,5488,2512,1637,4149,0.75601312,0,EL12_237,1,0,40,C,40_C,JA,MOCK,B1,JAC,11,Half Leaf,n,n,n,n,0,0,63917.87659,4.805622339,5,MC
29,EL12_238,6006,1127,984,0,5,1,17,7,998,40,0,59,9,242,1091,249,0,20,8,3,1,0,0,2,137,0,0,0,77,9,0,2,0,38,0,0,28,9,0,16,2,9,0,0,33,1,0,0,0,2,0,0,3,6,0,27,21,0,15,0,0,21,3,35,62,20,39,28,0,2,1,6,0,6,34,24,13,4,37,2,0,12,7,46,27,0,4,1,8,0,4,0,0,17,30,1,0,375,0,0,2,8,17,0,0,2,1,5,22,15,0,3,17,0,1,6,31,0,30,11,2,0,10,0,1,4,9,2,9,0,1,0,4,11,29,4,15,0,1,0,8,0,0,2,7,0,47,0,15,0,7,10,5,4,0,EL2012,12551,15579,1733,89,1822,0.116952308,PNA,EL12_238,1,0,39,C,39_C,JA,MOCK,C1,JAC,3,2,y,n,y,y,1,3,2067187.5,6.31537987,5,MC
30,EL12_008,0,4708,5,0,0,229,0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,18,21,0,16,0,0,0,23,0,0,10,32,21,0,0,0,19,0,23,0,0,0,0,0,0,0,2,0,0,0,14,0,0,3,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,10,0,0,6,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1,0,14,EL2012,5376,10046,2687,1786,4473,0.445251842,0,EL12_008,1,0,2,TX,2_TX,JA,JA,A1,JATX,3,2,n,NA,NA,NA,0,0,271647.3073,5.434005404,2,JATX
31,EL12_010,0,59,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EL2012,75,12016,7399,4480,11879,0.988598535,0,EL12_010,1,0,2,TX,2_TX,JA,JA,B1,JATX,6,2 (Frag),n,NA,NA,NA,0,0,1317.204301,3.11965314,3,JATX
32,EL12_038,759,7096,78,0,1,6,6,22,28,29,0,0,42,72,38,28,0,1,0,0,0,0,0,0,28,0,0,4,0,0,0,0,0,1,0,0,0,66,0,1,6,0,0,0,0,0,0,0,0,0,0,0,2,64,0,8,1,1,0,0,0,1,0,8,0,1,21,6,4,52,27,57,0,41,0,8,81,39,3,0,4,30,28,0,3,0,49,0,33,0,7,0,0,1,1,0,0,0,0,0,34,0,0,0,0,0,0,0,0,3,0,3,1,0,14,0,0,0,0,1,20,0,1,5,1,0,2,1,2,0,14,0,0,0,7,0,0,0,0,0,0,0,0,1,0,7,1,25,2,0,1,1,1,0,2,EL2012,9043,9562,146,33,179,0.018719933,0,EL12_038,1,0,26,TX,26_TX,JA,JA,D1,JATX,4,2,y,n,n,n,1,1,344332.9016,5.536978522,4,JATX
33,EL12_040,1847,87,300,0,0,396,152,0,0,70,0,241,0,48,0,83,0,0,0,0,0,0,0,0,38,0,0,649,0,0,0,0,0,0,0,0,27,1,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,0,13,0,0,0,42,0,11,0,13,3,16,0,0,0,0,0,1,0,19,0,0,18,0,12,1,1,0,21,0,1,0,1,0,0,0,16,7,0,0,3,0,0,0,0,1,6,1,2,0,0,0,0,5,0,1,2,0,0,8,0,0,0,3,1,0,0,0,1,5,0,6,9,0,0,0,2,5,0,1,0,2,1,3,4,0,0,1,2,0,0,0,2,0,5,8,0,4,0,EL2012,4279,7205,1888,686,2574,0.357251908,0,EL12_040,1,0,26,TX,26_TX,JA,JA,A1,JATX,12,2,y,n,n,n,1,1,265866.4913,5.424663604,4,JATX
34,EL12_049,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,EL2012,38,4572,1388,3122,4510,0.986439195,PNA,EL12_049,1,0,14,TX,14_TX,JA,JA,C1,JATX,9,Half Leaf,n,n,n,n,0,0,0,0,0,JATX
35,EL12_054,5,4,23,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,10,0,0,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,1,0,EL2012,225,7439,2335,4668,7003,0.941389972,0,EL12_054,1,0,14,TX,14_TX,JA,JA,D1,JATX,8,2,n,yn,n,n,0,0,0,0,0,JATX
36,EL12_055,3123,31,735,0,1019,347,1,8,27,12,0,1268,7,85,422,134,0,49,0,10,13,0,2,0,73,0,0,0,1367,37,130,0,0,479,0,0,17,1,0,0,0,132,0,0,2,2,0,24,0,0,67,0,6,0,0,20,4,0,8,0,0,16,0,15,2,14,70,8,0,0,4,0,88,0,5,14,773,0,17,1,0,0,2,0,21,0,0,0,0,0,39,0,0,5,0,0,32,214,0,16,0,11,3,0,0,58,0,0,0,10,5,1,7,0,1,7,79,0,3,4,0,0,4,0,0,4,0,1,3,0,1,0,2,1,0,5,1,0,5,0,3,0,0,2,6,7,2,0,6,0,2,4,4,2,0,EL2012,11272,13489,1023,8,1031,0.076432649,PNA,EL12_055,1,0,26,TX,26_TX,JA,JA,C1,JATX,4,2,y,y,y,n,1,3,4306102.362,6.634084349,5,JATX
37,EL12_057,7,4,7,0,0,1,1,6,15,11,0,0,6,0,0,0,0,1,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,EL2012,82,7503,3022,4366,7388,0.984672798,0,EL12_057,1,0,35,TX,35_TX,JA,JA,B1,JATX,12,Half Leaf,n,y,n,n,1,1,138372.093,5.14104851,2,JATX
38,EL12_072,5477,1200,1418,0,1532,29,0,895,1184,1,0,377,13,65,556,261,0,26,188,0,0,0,0,7,103,0,0,5,6,4,0,0,0,304,0,0,16,9,0,0,0,82,0,0,0,6,0,4,0,0,0,0,5,11,0,40,0,5,0,0,0,18,0,40,0,30,96,5,0,9,4,4,6,7,68,26,0,5,14,12,1,5,5,0,13,0,4,0,3,0,26,0,0,18,29,0,4,24,0,69,4,13,8,0,0,8,0,0,0,18,27,0,9,0,9,10,0,0,8,13,1,0,6,0,0,7,0,6,13,0,5,0,9,7,21,10,21,0,9,0,7,0,0,2,12,16,10,1,4,13,4,9,8,4,4,EL2012,14710,29801,13916,55,13971,0.468809771,0,EL12_072,1,0,35,TX,35_TX,JA,JA,D1,JATX,5,2,n,n,y,n,1,1,4537826.087,6.656847847,3,JATX
39,EL12_073,634,9337,268,0,541,359,12,3185,1280,5,1,0,36,19,194,26,0,45,0,0,0,0,0,0,12,0,1,2,7,2,0,0,0,2057,0,0,20,103,0,0,2,0,0,0,0,0,0,116,0,0,5,0,109,51,0,2,0,0,0,0,0,3,0,5,0,7,38,2,0,43,17,42,39,46,130,0,0,37,2,1,0,39,35,0,2,0,44,0,38,0,2,0,0,3,98,0,10,0,0,54,37,1,4,0,0,2,0,0,0,3,19,0,1,0,18,0,0,0,3,2,14,0,1,4,0,2,2,1,0,0,11,0,1,0,9,1,38,0,4,0,0,0,0,2,2,22,1,12,2,0,0,1,1,1,1,EL2012,19391,24582,3867,15,3882,0.15792043,PNA,EL12_073,1,0,35,TX,35_TX,JA,JA,C1,JATX,3,2,n,y,y,n,1,2,72112247.92,7.858009034,5,JATX
40,EL12_075,74,9,3,0,0,0,0,0,2,0,0,1,2,0,0,6,0,0,0,0,0,0,0,0,2,0,0,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,EL2012,173,12554,11389,934,12323,0.98159949,0,EL12_075,1,0,35,TX,35_TX,JA,JA,A1,JATX,5,2,n,n,n,y,1,1,9404.408123,3.973331468,1,JATX
41,EL12_127,2579,672,14,0,0,1,1,44,39,0,0,0,0,6,296,100,0,3,0,174,0,0,0,0,56,0,0,0,0,0,0,318,0,21,31,0,1,9,0,10,1,0,0,0,107,0,0,1,0,0,0,0,0,3,0,15,0,0,0,0,2,9,0,16,0,0,21,11,0,10,1,0,0,9,0,13,0,2,11,0,1,2,3,0,7,0,1,0,4,4,0,0,1,7,8,0,0,0,0,0,4,0,2,0,0,0,0,0,0,7,0,0,14,0,0,5,0,0,7,1,2,0,0,1,0,0,0,0,1,0,0,0,1,0,8,0,0,0,0,0,7,0,0,0,0,0,1,3,0,0,7,1,0,0,3,EL2012,4720,13609,8448,10,8458,0.621500478,0,EL12_127,1,0,16,TX,16_TX,JA,JA,A1,JATX,3,2,y,n,y,n,1,2,14537480.83,7.162489155,6,JATX
42,EL12_128,26,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EL2012,43,12837,12711,66,12777,0.995326011,0,EL12_128,1,0,16,TX,16_TX,JA,JA,B1,JATX,5,2,y,n,n,n,1,1,63094.29477,4.79999009,3,JATX
43,EL12_129,654,1446,139,0,0,2,171,2,323,0,0,0,5,6,8,23,0,0,0,571,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,1,0,0,2,74,0,0,0,0,122,4,0,0,8,0,4,0,0,0,0,0,2,0,7,0,6,1,3,0,9,3,10,0,12,4,0,0,10,3,0,15,10,6,0,3,35,4,0,5,0,0,0,6,3,14,0,0,0,0,0,7,2,0,21,0,0,0,14,7,5,0,0,8,10,3,2,0,0,2,0,2,0,1,13,0,0,0,0,2,0,0,0,2,1,2,0,2,2,1,1,0,0,7,0,1,1,5,0,2,0,1,0,0,2,0,EL2012,3894,9301,3783,1211,4994,0.536931513,0,EL12_129,1,0,16,TX,16_TX,JA,JA,C1,JATX,3,2,y,n,n,y,1,2,1635461.373,6.213640291,4,JATX
44,EL12_130,20,14,24,0,1,0,20,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,EL2012,142,10071,9011,887,9898,0.982821964,0,EL12_130,1,0,16,TX,16_TX,JA,JA,D1,JATX,6,2,y,n,n,n,1,1,0,0,0,JATX
45,EL12_165,2570,194,255,0,0,10,122,0,929,27,0,0,0,26,0,104,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,5,0,0,0,3,0,0,0,0,1,0,0,0,0,0,21,0,2,0,0,0,13,26,24,0,3,0,12,10,3,0,0,0,0,5,14,0,0,10,0,0,2,0,0,11,0,1,0,2,0,0,0,0,13,1,0,0,0,0,0,3,1,12,0,0,0,163,0,0,13,0,0,8,0,0,9,0,0,5,2,0,0,1,2,0,0,0,4,4,0,0,12,1,2,0,1,21,3,2,1,6,0,11,1,3,0,0,1,6,0,1,7,0,1,0,EL2012,4775,9199,1842,2321,4163,0.45254919,0,EL12_165,1,0,17,TX,17_TX,JA,JA,A1,JATX,5,2,n,n,n,y,1,1,435.0142045,2.638503438,2,JATX
46,EL12_166,175,67,5,0,0,11,21,0,1,0,0,0,98,0,0,6,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,5,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,EL2012,430,8960,1186,7263,8449,0.94296875,0,EL12_166,1,0,17,TX,17_TX,JA,JA,B1,JATX,3,2,y,n,y,n,1,2,6065.979657,3.78290095,1,JATX
47,EL12_167,554,59,276,0,0,0,1,0,3,0,0,0,0,0,0,16,0,2,0,0,0,0,0,0,10,0,0,0,0,0,0,4,0,0,23,0,0,0,0,0,30,0,0,0,10,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,8,30,6,0,3,0,2,4,0,0,0,0,0,0,3,0,0,1,0,17,0,0,5,0,2,0,0,0,8,0,0,0,5,0,2,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,34,0,1,0,0,0,1,0,0,4,1,0,1,0,9,1,0,1,3,3,0,0,1,0,0,0,0,3,0,3,5,1,0,1,0,1,0,1,0,3,5,0,EL2012,1180,9649,1695,6669,8364,0.866825578,0,EL12_167,1,0,17,TX,17_TX,JA,JA,C1,JATX,10,Frag,n,n,y,y,1,2,31805.66483,4.502504478,3,JATX
48,EL12_211,509,8290,1580,0,31,96,11,117,711,0,0,278,0,151,1762,16,0,8,318,5,0,1,0,0,17,0,0,0,0,62,0,0,0,38,0,0,21,86,0,6,5,112,0,0,42,80,0,20,0,0,0,0,35,52,0,2,0,0,1,0,0,1,0,4,0,28,30,1,0,49,22,45,3,54,111,3,0,33,2,0,0,34,36,0,2,0,37,0,42,0,82,0,0,3,60,16,1,28,0,3,33,8,0,0,0,0,0,0,0,3,7,0,0,0,14,2,0,0,2,21,21,0,5,4,0,6,68,14,0,0,14,0,7,10,11,13,11,0,7,1,0,0,0,7,5,10,43,17,2,9,1,1,5,5,0,EL2012,15580,19364,2416,80,2496,0.128898988,PNA,EL12_211,1,0,39,TX,39_TX,JA,JA,A1,JATX,3,2,n,y,y,y,1,3,90548387.1,7.956880719,3,JATX
49,EL12_223,632,0,1,0,0,0,36,4,1,3,0,0,0,0,1,11,0,1,10,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,4,0,6,0,0,0,1,0,0,0,0,0,0,0,3,0,0,4,0,23,0,0,0,1,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,2,2,0,0,0,EL2012,826,8876,4478,3394,7872,0.886885985,0,EL12_223,1,0,40,TX,40_TX,JA,JA,D1,JATX,14,Whole Leaf,y,n,n,n,1,1,NA,NA,NA,JATX
50,EL12_224,191,414,2557,0,9,1421,146,774,38,0,0,0,15,10,90,13,0,0,0,70,0,0,4,0,4,0,1,1,0,0,0,0,0,0,0,0,39,5,0,0,0,48,0,0,0,0,0,68,0,5,0,0,31,4,0,2,0,0,0,0,0,0,0,1,0,44,4,3,0,3,3,4,44,4,1,1,0,5,0,0,4,2,3,3,1,0,1,0,1,0,2,0,5,0,4,0,57,0,0,0,2,32,0,0,0,0,0,0,0,2,0,0,1,0,7,0,0,41,3,18,1,35,12,0,0,21,4,24,1,0,1,0,16,13,0,18,0,1,8,4,0,0,0,11,13,1,0,1,0,0,0,1,14,11,0,EL2012,6477,19161,11962,358,12320,0.642972705,0,EL12_224,1,0,40,TX,40_TX,JA,JA,B1,JATX,4,2,y,n,n,n,1,1,5335.365854,3.727164205,4,JATX
51,EL12_227,304,15572,775,0,1,1455,66,44,724,1,0,5,3,11,48,7,0,0,0,1,1,0,0,3,4,0,0,0,0,0,0,0,0,0,1,0,0,184,0,0,0,4,0,0,0,0,0,576,0,22,0,0,657,121,0,2,0,0,0,0,0,2,0,0,0,12,21,0,21,79,27,51,0,73,128,3,0,72,2,0,0,56,69,0,0,0,72,0,61,0,12,0,0,1,94,0,2,0,0,0,44,5,2,0,0,0,0,0,0,2,0,0,0,0,24,1,0,3,3,15,23,0,4,13,0,3,11,2,0,0,29,0,4,6,13,4,5,2,1,1,0,0,0,4,3,8,0,22,0,0,0,0,2,1,74,EL2012,21784,23877,1091,8,1099,0.046027558,PNA,EL12_227,1,0,40,TX,40_TX,JA,JA,A1,JATX,5,Half Leaf,n,y,y,n,1,2,115705128.2,8.063352608,5,JATX
